id,a_reputation,creationdate
"457352","67160","2010-09-24 13:45:43"
"457560","1524","2010-09-24 17:29:05"
"457723","158","2010-09-24 20:49:54"
"458042","3560","2010-09-25 09:10:38"
"458193","225989","2010-09-25 14:28:25"
"458259","39758","2010-09-25 16:46:30"
"458356","7385","2010-09-25 20:13:06"
"458390","38625","2010-09-25 21:36:55"
"458610","18612","2010-09-26 08:40:27"
"458680","2554","2010-09-26 12:06:43"
"458901","1176","2010-09-26 19:55:10"
"458944","51","2010-09-26 21:12:47"
"459146","4023","2010-09-27 05:25:19"
"459517","14996","2010-09-27 13:18:19"
"459557","9004","2010-09-27 14:00:41"
"459640","62763","2010-09-27 15:12:09"
"459866","111","2010-09-27 19:42:48"
"459897","111264","2010-09-27 20:09:13"
"459923","1588","2010-09-27 20:42:02"
"460785","6364","2010-09-28 15:29:08"
"460802","29168","2010-09-28 15:45:42"
"460976","1079","2010-09-28 18:45:28"
"461148","2580","2010-09-28 22:27:04"
"461173","21190","2010-09-28 22:56:35"
"461186","18009","2010-03-29 20:57:39"
"461295","3690","2010-09-29 03:03:47"
"461343","11789","2010-09-29 05:04:09"
"461834","4837","2010-09-29 14:20:34"
"462347","9604","2010-09-30 00:10:34"
"462445","6065","2010-09-30 04:19:24"
"462533","1921","2010-09-30 06:34:54"
"462627","147210","2010-09-30 08:29:38"
"462702","11763","2010-09-30 10:06:34"
"463061","5521","2010-09-30 16:40:51"
"463192","3977","2010-09-30 19:11:36"
"463196","5465","2010-09-30 19:15:00"
"463213","2789","2010-09-30 19:31:45"
"463243","16964","2010-09-30 19:58:39"
"463676","1081","2010-10-01 08:57:44"
"463785","51865","2010-10-01 10:58:31"
"463825","2303","2010-07-28 11:50:06"
"463827","45820","2010-10-01 11:56:14"
"464709","230439","2010-10-02 16:45:58"
"464744","243274","2010-10-02 17:47:48"
"464988","125989","2010-10-03 04:28:19"
"465183","133028","2010-10-03 13:46:55"
"465666","1763","2010-10-04 09:41:04"
"465677","15490","2010-10-04 09:58:47"
"465838","8352","2010-10-04 12:58:04"
"466216","346","2010-10-04 20:54:27"
"466826","43977","2010-10-05 12:50:36"
"466862","74121","2010-10-05 13:21:42"
"468027","13735","2010-10-06 13:51:06"
"468629","825","2010-10-07 01:39:55"
"468641","4570","2010-10-07 02:16:11"
"468724","36315","2010-08-04 10:04:29"
"468793","69926","2010-10-07 07:09:07"
"469072","3724","2010-10-07 12:40:15"
"469514","3004","2010-10-07 19:29:37"
"469563","10864","2010-10-07 20:07:05"
"469701","6868","2010-10-07 23:08:14"
"469935","115483","2010-10-08 06:55:16"
"470530","449","2010-10-08 18:21:43"
"470664","1084","2010-10-08 21:05:57"
"470838","9481","2010-10-09 04:12:19"
"471070","21539","2010-01-17 03:25:03"
"471149","12746","2010-08-01 10:11:33"
"471160","43474","2010-10-09 20:59:16"
"471164","31965","2010-10-09 21:07:20"
"471213","22096","2010-10-09 22:46:44"
"471321","13115","2010-10-10 04:40:32"
"471671","17726","2010-10-10 18:26:39"
"471800","20117","2010-10-10 23:53:11"
"471955","11325","2010-10-11 05:12:22"
"472270","15677","2010-10-11 12:15:43"
"472434","20381","2010-10-11 15:14:48"
"472495","17921","2009-12-04 12:21:00"
"472512","744","2010-10-11 16:57:14"
"472647","6389","2010-10-11 20:02:08"
"473070","40468","2010-10-12 08:11:21"
"473131","88","2010-10-12 09:15:38"
"473648","15019","2010-10-12 17:48:34"
"473914","21286","2010-10-12 23:04:14"
"474189","55312","2010-10-13 07:40:02"
"474283","42468","2010-10-13 09:27:56"
"474349","49294","2010-10-13 10:47:40"
"475125","25325","2010-10-13 22:51:54"
"476543","8196","2010-10-15 05:16:56"
"476681","55183","2010-10-15 08:45:17"
"476712","11385","2010-10-15 09:14:13"
"477127","27976","2010-10-15 16:18:00"
"477399","3025","2010-10-15 19:50:55"
"477420","92084","2010-10-15 20:09:53"
"477433","490","2010-10-15 20:20:02"
"477878","157407","2010-10-16 11:38:14"
"477997","10062","2010-10-16 15:39:06"
"478176","4867","2010-10-16 21:17:39"
"479136","1812","2010-10-18 09:18:27"
"479167","10587","2010-10-18 10:03:42"
"479230","5295","2010-10-18 11:34:46"
"479558","3093","2010-10-18 17:15:48"
"479574","4974","2010-10-18 17:33:02"
"479633","55151","2010-09-25 16:05:23"
"479863","382370","2010-10-18 22:44:11"
"479869","19926","2010-10-18 22:50:01"
"479941","2964","2010-10-19 00:51:35"
"479964","1700","2010-03-15 10:46:24"
"479989","72910","2010-10-19 02:36:06"
"480848","1379","2010-10-19 18:19:30"
"480917","649","2010-10-19 19:27:33"
"480982","39198","2010-10-19 20:32:48"
"481206","7940","2010-10-20 03:06:09"
"482262","6975","2010-10-20 20:45:56"
"482358","599","2010-10-20 22:57:54"
"482506","31072","2010-10-21 03:26:52"
"483349","50056","2010-10-21 17:46:03"
"483403","848","2010-10-21 18:34:46"
"483485","26","2010-10-21 19:53:40"
"483731","10573","2010-10-22 01:58:06"
"483779","57759","2010-10-22 03:32:54"
"484041","11631","2010-10-22 09:26:28"
"484342","7705","2010-10-22 14:51:48"
"484385","941","2010-10-22 15:33:49"
"484441","28760","2010-10-22 16:33:34"
"484518","2802","2010-10-22 17:54:34"
"484972","9694","2010-06-15 10:42:22"
"485115","40306","2010-10-23 15:15:25"
"485561","36247","2010-10-24 11:44:28"
"485864","9328","2010-10-24 21:22:01"
"486900","13519","2010-10-25 20:32:24"
"487033","16559","2010-10-25 23:03:37"
"487064","14833","2010-10-26 00:24:48"
"487305","3400","2010-10-26 07:34:23"
"487339","265026","2010-10-26 08:17:26"
"487524","15167","2010-10-26 11:00:17"
"487726","1319","2010-10-26 14:15:41"
"487878","3714","2010-06-21 16:29:10"
"487923","1284","2010-10-26 17:47:04"
"488195","9541","2010-10-26 22:52:39"
"488241","46854","2010-10-27 00:26:38"
"488612","1219","2010-10-27 09:36:34"
"489261","42266","2010-10-27 19:27:52"
"489354","2387","2010-10-27 20:50:45"
"489364","3466","2010-10-27 20:58:51"
"489376","390","2010-10-27 21:12:34"
"489590","13022","2010-10-28 02:19:52"
"489704","24189","2010-10-28 05:40:30"
"490784","13049","2010-10-29 01:21:47"
"490930","11275","2010-10-29 05:56:55"
"490953","3382","2010-10-29 06:28:07"
"491243","228594","2010-10-29 11:47:10"
"491494","18010","2010-10-29 16:00:45"
"491645","16218","2010-10-29 18:47:49"
"491980","50081","2010-10-30 05:58:16"
"492335","28953","2010-10-30 18:56:09"
"492336","58010","2010-10-30 18:57:47"
"492364","39427","2010-10-30 19:42:43"
"492405","122119","2010-10-30 21:08:35"
"492410","20683","2010-10-30 21:15:56"
"492513","24988","2010-10-31 01:28:18"
"492634","629","2010-10-31 08:28:14"
"492901","59610","2010-10-31 17:56:13"
"493106","16886","2010-11-01 00:45:10"
"493122","67850","2010-11-01 01:16:20"
"493358","5061","2010-11-01 08:50:47"
"493521","6239","2010-11-01 11:48:57"
"493749","20280","2010-11-01 15:38:11"
"493939","84222","2010-11-01 18:48:18"
"494182","8849","2010-11-02 00:36:26"
"494421","802","2010-11-02 07:01:46"
"494789","2296","2010-11-02 13:39:50"
"495103","2580","2010-11-02 18:18:42"
"495384","4338","2010-11-02 23:47:07"
"495455","48823","2010-08-28 00:41:54"
"495504","1411","2010-11-03 03:54:15"
"496223","42405","2010-11-03 16:56:47"
"496336","1857","2010-11-03 18:33:21"
"496374","1058","2010-11-03 19:11:07"
"496445","79231","2010-11-03 20:29:21"
"496798","2501","2010-11-04 04:33:34"
"497043","67700","2010-11-04 10:21:14"
"497418","149703","2010-11-04 16:34:00"
"498466","2274","2010-11-05 15:09:59"
"498594","16770","2010-11-05 17:15:49"
"498717","1392","2010-11-05 19:28:30"
"498798","15909","2010-11-05 21:11:51"
"498969","2655","2010-11-06 01:33:34"
"499027","3766","2010-11-06 03:59:22"
"499214","23949","2010-11-06 12:45:19"
"499497","8911","2010-11-06 21:59:46"
"499959","457","2010-11-07 16:53:04"
"500104","120698","2010-11-07 20:59:09"
"500343","1370","2010-11-08 05:25:28"
"500584","137907","2010-11-08 10:49:36"
"500974","25406","2010-11-08 17:48:59"
"501126","13069","2010-11-08 20:32:17"
"501250","127963","2010-11-08 22:29:42"
"501557","309605","2010-11-09 07:08:36"
"501696","143991","2010-11-09 09:50:13"
"501789","275","2010-11-09 11:00:47"
"501932","12558","2010-11-09 13:27:52"
"502194","11214","2010-11-09 17:17:02"
"502259","3172","2010-11-09 18:14:56"
"502294","1191","2010-11-09 18:48:32"
"502381","30915","2010-11-09 20:22:36"
"502741","1036","2010-11-10 04:22:46"
"502816","7952","2010-11-10 06:09:25"
"502950","6159","2010-11-10 08:48:12"
"503099","5627","2010-11-10 11:05:24"
"503215","8433","2010-11-10 12:56:21"
"503230","2404","2010-11-10 13:11:02"
"503900","14297","2010-11-10 23:25:19"
"504239","7881","2010-11-11 08:30:08"
"504452","3711","2010-11-11 11:49:20"
"504533","3624","2010-11-11 12:57:00"
"505071","1663","2010-11-11 21:24:58"
"505088","558132","2009-08-25 18:52:23"
"505482","1332","2010-11-12 08:11:38"
"505722","21097","2010-11-12 12:19:01"
"505810","14820","2010-11-12 13:49:23"
"506073","7336","2010-11-12 17:42:49"
"506413","32716","2010-11-13 01:28:04"
"507025","537","2010-11-13 22:41:58"
"507028","6096","2010-11-13 22:49:12"
"507256","20266","2010-11-14 08:54:09"
"507519","73275","2010-11-14 18:21:43"
"507674","290717","2010-11-14 23:02:33"
"507793","20129","2010-11-15 03:27:18"
"507864","10687","2010-11-15 05:18:07"
"508029","7295","2010-11-15 09:04:11"
"508595","26916","2010-11-15 18:12:18"
"508666","64247","2010-11-15 19:35:13"
"508817","1706","2010-11-15 22:02:05"
"509005","6079","2010-11-16 02:10:48"
"509303","5788","2010-11-16 09:28:04"
"509619","8955","2010-11-16 14:25:48"
"509663","13686","2010-11-16 15:13:30"
"509967","22874","2010-11-16 19:29:47"
"510089","2527","2010-07-01 15:49:52"
"510937","79348","2010-11-17 15:02:58"
"511258","1770","2010-11-17 19:57:52"
"511300","37418","2010-10-17 20:57:02"
"511368","566","2010-11-17 21:39:12"
"511529","106378","2010-11-18 01:04:01"
"511935","443","2010-11-18 09:54:40"
"512132","16555","2010-11-18 12:52:53"
"512453","16669","2010-11-18 17:07:44"
"512583","554","2010-11-18 18:45:38"
"512671","1578","2010-11-18 20:09:42"
"512907","9637","2010-11-18 23:45:26"
"513198","35746","2010-11-19 07:37:46"
"513401","1419","2010-11-19 11:22:04"
"513769","10224","2010-11-19 16:53:18"
"513828","5865","2010-11-19 17:54:49"
"514460","2151","2010-11-20 13:07:50"
"514582","17045","2010-11-20 16:32:10"
"514727","5977","2010-11-20 21:55:26"
"515124","12611","2010-11-21 13:59:11"
"515412","869","2010-11-21 21:31:17"
"516138","21731","2010-11-22 13:18:50"
"516167","26330","2010-11-22 13:47:13"
"516365","20210","2010-11-22 16:25:14"
"516664","1236","2010-11-22 21:15:17"
"516690","17354","2010-11-22 21:39:50"
"516884","904","2010-11-23 02:04:13"
"517815","23388","2010-11-23 17:52:34"
"518204","16945","2010-11-24 00:39:36"
"518469","1949","2010-11-24 07:49:08"
"518853","9779","2010-11-24 13:40:16"
"518963","174","2010-11-24 14:52:41"
"519241","10584","2010-11-24 18:35:25"
"519383","9165","2010-11-24 20:58:30"
"520531","2746","2010-11-25 18:36:24"
"520609","623","2010-11-25 20:14:16"
"521072","600","2010-11-26 07:39:52"
"521201","10915","2010-07-09 04:57:30"
"521598","5022","2010-11-26 16:37:12"
"521776","19731","2010-11-26 20:47:07"
"522046","1082","2010-11-27 05:58:52"
"522104","1184","2010-11-27 08:08:25"
"522254","13728","2010-11-27 13:07:35"
"522444","272539","2010-11-27 18:15:21"
"522663","57458","2010-11-28 01:35:51"
"522998","829","2010-11-28 14:41:54"
"523049","606","2010-11-28 16:17:03"
"524368","144129","2010-11-29 21:08:58"
"524419","4320","2010-11-29 22:02:39"
"524530","4254","2010-11-30 00:23:05"
"524566","8324","2010-11-30 01:29:53"
"524946","13008","2010-11-30 09:40:02"
"525217","19494","2010-11-30 13:34:01"
"525478","15757","2010-11-30 16:56:33"
"526189","2277","2010-12-01 07:09:11"
"526741","16462","2010-07-21 19:07:27"
"526836","10583","2010-12-01 16:24:57"
"527184","776","2010-12-01 21:17:20"
"527185","71593","2010-12-01 21:18:36"
"527513","3469","2010-12-02 04:44:22"
"527531","3364","2010-07-29 02:32:33"
"527574","11843","2010-04-08 18:19:13"
"528570","1908","2010-12-02 20:52:21"
"528929","4642","2010-12-03 04:57:48"
"529337","1439","2010-12-03 12:00:11"
"529407","1137","2010-12-03 13:14:05"
"529761","14907","2010-12-03 18:56:12"
"530591","1716","2010-12-04 17:16:08"
"530630","11315","2010-12-04 18:14:21"
"531199","3626","2010-12-05 12:59:48"
"531205","6191","2010-12-05 13:06:55"
"531310","6327","2010-12-05 16:34:50"
"531971","2530","2010-12-06 08:12:02"
"532430","20302","2010-12-06 14:49:09"
"532901","5289","2010-12-06 21:46:02"
"533120","45290","2010-12-07 02:53:34"
"533399","36273","2010-09-08 11:51:35"
"533460","1807","2010-12-07 09:44:37"
"533471","3256","2010-12-07 09:51:33"
"534124","28618","2010-12-07 19:15:09"
"534374","667","2010-12-07 23:53:56"
"534476","19386","2010-12-08 02:39:22"
"535275","42386","2010-12-08 16:30:40"
"535871","216637","2010-12-09 03:30:12"
"536086","42948","2010-12-09 07:48:49"
"537897","697","2010-12-10 13:37:36"
"538216","17553","2010-12-10 18:26:40"
"538308","19640","2010-12-10 19:52:33"
"538471","11565","2010-12-10 22:40:05"
"540162","10498","2010-12-13 06:41:13"
"540644","6135","2010-12-13 14:37:30"
"541038","87120","2010-12-13 20:25:48"
"541091","244805","2010-12-13 21:19:52"
"541136","253872","2010-12-13 21:54:43"
"541686","182082","2010-12-14 08:54:07"
"542488","1165","2010-12-14 20:01:04"
"542517","20616","2010-12-14 20:31:56"
"542757","29553","2010-12-15 00:55:48"
"543487","2317","2010-12-15 14:52:10"
"543700","2204","2010-12-15 17:40:52"
"543770","4657","2010-12-15 18:51:26"
"544050","46884","2010-12-15 23:12:17"
"544132","6285","2010-12-16 00:58:26"
"544198","34505","2010-12-16 02:39:46"
"544219","3259","2010-12-16 03:16:27"
"544557","14570","2010-12-16 09:41:26"
"544621","22008","2010-12-16 10:35:03"
"544989","686","2010-12-16 16:00:16"
"545430","3372","2010-12-16 23:12:25"
"545595","782","2010-12-17 03:19:09"
"546097","61","2010-12-17 13:14:15"
"546205","12749","2010-12-17 14:57:35"
"546999","60489","2010-12-18 13:21:55"
"547023","7198","2010-12-18 14:04:59"
"547299","910","2010-12-18 22:15:14"
"547639","1454","2010-12-19 11:01:00"
"547981","50683","2010-12-19 21:22:00"
"548165","37399","2010-12-20 03:19:10"
"548218","7357","2010-12-20 04:58:32"
"548225","608072","2010-12-20 05:10:40"
"548696","108247","2010-12-20 13:53:36"
"549363","7365","2010-12-21 00:39:24"
"549471","16127","2010-12-21 04:14:27"
"549958","1504","2010-05-07 10:38:21"
"550034","20060","2010-12-21 14:23:33"
"550062","6557","2010-12-21 14:41:01"
"550393","5253","2010-12-21 19:18:36"
"551093","18279","2010-12-22 10:57:08"
"551514","7202","2010-12-22 17:48:11"
"551519","13824","2010-12-22 17:55:02"
"551548","11832","2010-12-22 18:23:13"
"552116","5488","2010-12-23 07:45:04"
"552405","136","2010-12-23 13:30:23"
"552470","1794","2010-12-23 14:25:52"
"552519","1991","2010-12-23 15:20:43"
"552759","49889","2010-12-23 19:59:07"
"553209","31973","2010-12-24 10:23:57"
"553279","10880","2010-12-24 12:02:49"
"554075","6203","2010-12-26 02:42:39"
"554336","558","2010-12-26 15:00:16"
"554406","4457","2010-07-13 02:05:31"
"555004","12598","2010-12-27 13:39:28"
"555062","5704","2010-12-27 14:54:01"
"555328","381","2010-12-27 20:11:11"
"555384","57635","2010-12-27 21:22:31"
"555569","5646","2010-12-28 02:46:29"
"555576","27702","2010-12-28 03:05:14"
"555690","16635","2010-12-28 06:15:35"
"555856","534","2010-12-28 09:59:38"
"556325","1207","2010-12-28 19:13:13"
"556935","2532","2010-12-29 09:07:45"
"557153","5210","2010-12-29 13:01:03"
"557445","67103","2010-12-29 18:04:22"
"557748","4355","2010-12-29 23:31:00"
"558021","44042","2010-12-30 07:18:19"
"558445","1850","2010-12-30 15:47:34"
"559310","1404","2010-12-31 15:00:14"
"559745","30186","2011-01-01 11:15:14"
"559850","16707","2010-12-21 14:31:18"
"559935","5968","2011-01-01 19:31:01"
"560215","22739","2011-01-02 07:57:07"
"560299","37789","2011-01-02 12:07:57"
"560329","6743","2011-01-02 13:16:25"
"560567","15470","2011-01-02 19:47:57"
"560648","348758","2011-01-02 22:20:15"
"561113","12944","2011-01-03 10:38:15"
"561309","75505","2011-01-03 13:52:58"
"561521","1858","2011-01-03 17:20:01"
"561717","1400","2011-01-03 20:22:07"
"561731","134991","2011-01-03 20:37:07"
"562459","77896","2011-01-04 11:19:51"
"562723","303","2011-01-04 15:08:35"
"562854","5381","2011-01-04 16:46:30"
"562906","14541","2011-01-04 17:37:59"
"562935","2243","2011-01-04 18:02:10"
"564083","10485","2011-01-05 14:46:43"
"564338","1740","2011-01-05 17:46:21"
"565171","123","2011-01-06 08:20:42"
"565251","577","2011-01-06 09:50:08"
"565635","87324","2011-01-06 15:21:05"
"565782","3934","2011-01-06 17:15:29"
"566032","4797","2011-01-06 20:23:53"
"566706","4385","2011-01-07 10:03:20"
"566857","51","2011-01-07 12:21:16"
"566890","2641","2011-01-07 12:54:05"
"567000","1624","2011-01-07 14:23:40"
"567292","129435","2011-01-07 18:11:52"
"567435","69177","2011-01-07 20:20:53"
"567736","4371","2011-01-08 03:38:21"
"567864","29965","2011-01-08 08:32:07"
"567986","15930","2011-01-08 12:02:39"
"568109","42009","2011-01-08 15:05:43"
"568283","49108","2011-01-08 19:52:26"
"568785","14077","2011-01-09 13:20:09"
"568884","6204","2011-01-09 15:46:29"
"568987","1259","2011-01-09 17:46:05"
"569291","73","2011-01-10 02:25:19"
"569374","6639","2011-01-10 05:02:49"
"569377","3798","2011-01-10 05:07:23"
"569436","124876","2011-01-10 06:30:12"
"569439","709","2011-01-10 06:30:50"
"569914","1072","2011-01-10 13:46:42"
"570812","8969","2011-01-11 05:16:12"
"571007","2890","2011-01-11 09:01:00"
"571268","13","2011-01-11 12:49:39"
"571407","608996","2011-01-11 14:47:57"
"571563","47955","2011-01-11 16:46:44"
"572644","154796","2011-01-12 11:57:12"
"572670","161224","2011-01-12 12:13:01"
"572680","22695","2011-01-12 12:20:51"
"572743","58887","2011-01-12 13:11:36"
"572928","156","2011-01-12 15:17:45"
"573032","46310","2011-01-12 16:30:06"
"573083","4785","2011-01-11 23:33:11"
"573218","34687","2011-01-12 18:55:34"
"573261","95724","2011-01-12 19:42:47"
"573626","51758","2011-01-13 03:03:30"
"574479","44989","2011-01-13 15:39:39"
"574632","19025","2011-01-13 17:27:12"
"574700","1214","2011-01-13 18:27:28"
"575029","1955","2011-01-13 23:24:41"
"575085","4344","2011-01-14 00:46:37"
"575376","178917","2011-01-14 08:06:27"
"575388","158","2011-01-14 08:24:46"
"575421","14332","2011-01-14 08:57:49"
"575527","101693","2011-01-14 10:17:01"
"575765","20230","2011-01-14 14:08:13"
"575766","7106","2011-01-14 14:09:05"
"575982","3936","2011-01-14 17:21:51"
"576060","2024","2011-01-14 18:46:17"
"576139","43422","2011-01-14 20:01:55"
"576875","86905","2011-01-15 16:55:32"
"576911","168036","2011-01-15 17:43:37"
"577042","6124","2011-01-15 20:58:52"
"577765","38743","2011-01-16 20:05:46"
"577774","722","2011-01-16 20:15:51"
"578244","3736","2011-01-17 08:20:49"
"578411","36637","2011-01-17 10:43:51"
"578743","3578","2011-01-17 16:00:55"
"578749","10082","2011-01-17 16:06:18"
"578939","3248","2011-01-17 18:48:51"
"579047","2120","2011-01-17 20:40:14"
"579892","1638","2011-01-18 12:01:39"
"580140","506","2011-01-18 15:12:58"
"580281","12090","2011-01-18 17:06:42"
"580391","11","2011-01-18 18:42:30"
"580556","32129","2011-01-18 21:05:52"
"580587","10844","2011-01-18 21:30:08"
"580594","640","2011-01-18 21:40:05"
"580850","5491","2011-01-19 03:16:58"
"581402","3690","2011-01-19 12:18:04"
"581442","9292","2011-01-19 12:53:27"
"581922","8744","2011-01-19 18:30:21"
"581994","43894","2011-01-19 19:31:47"
"582278","18721","2011-01-20 00:08:22"
"582542","3716","2011-01-20 06:25:20"
"582829","3111","2011-01-20 10:57:58"
"583230","3464","2011-01-20 16:10:01"
"583876","363","2011-01-21 02:31:31"
"584249","628","2011-01-21 09:48:10"
"584518","139544","2011-01-21 13:46:43"
"584532","2159","2011-01-21 13:55:53"
"584552","7453","2011-01-21 14:16:38"
"585411","32224","2011-01-22 07:08:13"
