,hours_for_accepted_answer,nanswers,view_count,answersviews
102169,4.6691666666666665,1.0,223.0,0.004484304932735426
15014,4.6691666666666665,1.0,450.0,0.0022222222222222222
52447,4.6658333333333335,2.0,11813.0,0.00016930500296283754
179529,4.663333333333333,1.0,651.0,0.0015360983102918587
223155,4.657222222222222,2.0,206.0,0.009708737864077669
109628,4.641944444444444,1.0,912.0,0.0010964912280701754
15260,4.641666666666667,3.0,226.0,0.01327433628318584
15315,4.6177777777777775,2.0,4568.0,0.00043782837127845885
10962,4.6161111111111115,1.0,1339.0,0.0007468259895444362
206756,4.6097222222222225,2.0,967.0,0.002068252326783868
129783,4.5969444444444445,1.0,721.0,0.0013869625520110957
64934,4.591111111111111,4.0,301.0,0.013289036544850499
169215,4.578888888888889,2.0,1419.0,0.0014094432699083862
85818,4.574166666666667,2.0,1518.0,0.0013175230566534915
176330,4.571666666666666,1.0,330.0,0.0030303030303030303
116610,4.570833333333334,1.0,369.0,0.0027100271002710027
199403,4.557222222222222,1.0,93.0,0.010752688172043012
97324,4.553055555555556,2.0,1168.0,0.0017123287671232876
27939,4.551388888888889,3.0,7173.0,0.0004182350480970305
6510,4.540277777777778,3.0,2745.0,0.001092896174863388
51601,4.539722222222222,2.0,314.0,0.006369426751592357
214056,4.535555555555556,1.0,125.0,0.008
8865,4.535277777777778,1.0,2634.0,0.00037965072133637056
74729,4.522222222222222,3.0,946.0,0.003171247357293869
168060,4.516388888888889,1.0,530.0,0.0018867924528301887
23454,4.516111111111111,3.0,1806.0,0.0016611295681063123
138556,4.514166666666667,2.0,1591.0,0.001257071024512885
80715,4.5055555555555555,2.0,186.0,0.010752688172043012
97232,4.497777777777777,1.0,784.0,0.0012755102040816326
77020,4.494166666666667,1.0,301.0,0.0033222591362126247
158731,4.493888888888889,2.0,184.0,0.010869565217391304
12624,4.4847222222222225,2.0,11114.0,0.00017995321216483713
31248,4.478055555555556,5.0,2511.0,0.001991238550378335
83403,4.476944444444444,1.0,110.0,0.00909090909090909
182501,4.469166666666666,1.0,198.0,0.005050505050505051
186897,4.443333333333333,1.0,655.0,0.0015267175572519084
159502,4.438055555555556,1.0,137.0,0.0072992700729927005
231622,4.433055555555556,2.0,288.0,0.006944444444444444
197624,4.424722222222222,2.0,320.0,0.00625
170523,4.409166666666667,2.0,9804.0,0.0002039983680130559
202373,4.401666666666666,1.0,224.0,0.004464285714285714
141612,4.394722222222223,1.0,420.0,0.002380952380952381
196303,4.388888888888889,3.0,343.0,0.008746355685131196
187882,4.385277777777778,1.0,865.0,0.0011560693641618498
137930,4.379722222222222,1.0,360.0,0.002777777777777778
127638,4.365277777777778,4.0,274.0,0.014598540145985401
62464,4.36,1.0,227.0,0.004405286343612335
182452,4.358888888888889,2.0,333.0,0.006006006006006006
182082,4.356388888888889,2.0,2497.0,0.0008009611533840609
82945,4.354166666666667,1.0,189.0,0.005291005291005291
170958,4.35,2.0,910.0,0.002197802197802198
13243,4.341111111111111,2.0,418.0,0.004784688995215311
20787,4.332222222222223,2.0,856.0,0.002336448598130841
127550,4.331388888888889,2.0,3166.0,0.0006317119393556538
227750,4.324166666666667,1.0,73.0,0.0136986301369863
55061,4.322222222222222,9.0,35045.0,0.00025681266942502494
89546,4.32,2.0,1861.0,0.0010746910263299302
3488,4.314444444444445,3.0,4768.0,0.0006291946308724832
155601,4.311111111111111,2.0,115.0,0.017391304347826087
54163,4.31,1.0,366.0,0.00273224043715847
173032,4.308888888888889,2.0,13061.0,0.00015312763188117295
1368,4.308888888888889,4.0,17145.0,0.00023330417031204432
188033,4.306111111111111,1.0,198.0,0.005050505050505051
173804,4.29,2.0,1570.0,0.0012738853503184713
210670,4.283611111111111,2.0,167.0,0.011976047904191617
100700,4.282777777777778,1.0,3012.0,0.00033200531208499334
171238,4.276388888888889,4.0,419.0,0.00954653937947494
197990,4.2725,2.0,387.0,0.00516795865633075
139440,4.266944444444444,1.0,448.0,0.002232142857142857
13372,4.265,1.0,16871.0,5.927330922885425e-05
89576,4.265,1.0,2746.0,0.0003641660597232338
161688,4.256111111111111,1.0,111.0,0.009009009009009009
34542,4.245,4.0,1176.0,0.003401360544217687
10535,4.244166666666667,2.0,6979.0,0.0002865740077374982
163588,4.2427777777777775,2.0,1018.0,0.0019646365422396855
204900,4.240277777777778,2.0,117.0,0.017094017094017096
102928,4.218055555555556,1.0,1116.0,0.0008960573476702509
18167,4.215833333333333,1.0,1758.0,0.0005688282138794084
106040,4.211666666666667,1.0,5425.0,0.00018433179723502304
118435,4.207777777777777,3.0,3378.0,0.0008880994671403197
6236,4.181111111111111,3.0,423.0,0.0070921985815602835
231525,4.180555555555555,6.0,3931.0,0.0015263291783261257
85998,4.178888888888889,2.0,543.0,0.003683241252302026
5067,4.176388888888889,1.0,344.0,0.0029069767441860465
124962,4.174166666666666,2.0,6565.0,0.0003046458492003046
76261,4.173611111111111,2.0,233.0,0.008583690987124463
206782,4.171944444444445,1.0,724.0,0.0013812154696132596
72327,4.17,2.0,222.0,0.009009009009009009
84325,4.1691666666666665,1.0,836.0,0.0011961722488038277
23519,4.165555555555556,2.0,1643.0,0.0012172854534388314
49718,4.164444444444444,2.0,3757.0,0.0005323396326856535
31870,4.163055555555555,3.0,3677.0,0.0008158825129181398
38705,4.158888888888889,1.0,891.0,0.001122334455667789
47821,4.150833333333333,2.0,633.0,0.00315955766192733
144541,4.145555555555555,2.0,277.0,0.007220216606498195
212955,4.139722222222222,1.0,59.0,0.01694915254237288
6827,4.137222222222222,2.0,10137.0,0.00019729703067968826
205518,4.135833333333333,1.0,46.0,0.021739130434782608
62351,4.126666666666667,1.0,2093.0,0.00047778308647873863
144597,4.118055555555555,1.0,103.0,0.009708737864077669
118344,4.115,4.0,10206.0,0.0003919263178522438
106087,4.113888888888889,1.0,63.0,0.015873015873015872
20806,4.1097222222222225,4.0,3907.0,0.0010238034297414896
10615,4.106944444444444,1.0,8043.0,0.00012433171702101205
7776,4.101666666666667,1.0,358.0,0.002793296089385475
44997,4.100833333333333,1.0,336.0,0.002976190476190476
73451,4.088611111111111,8.0,7574.0,0.0010562450488513335
32532,4.088055555555556,2.0,312.0,0.00641025641025641
185695,4.083611111111111,1.0,228.0,0.0043859649122807015
54454,4.081666666666667,2.0,3977.0,0.0005028916268544129
71410,4.079166666666667,1.0,139.0,0.007194244604316547
155377,4.073888888888889,1.0,1122.0,0.00089126559714795
179892,4.068888888888889,1.0,243.0,0.00411522633744856
32616,4.068611111111111,2.0,17018.0,0.0001175226231049477
12899,4.0675,1.0,1307.0,0.0007651109410864575
67782,4.066388888888889,2.0,304.0,0.006578947368421052
34440,4.060833333333333,4.0,4468.0,0.0008952551477170994
165812,4.060277777777777,1.0,245.0,0.004081632653061225
166190,4.056388888888889,1.0,166.0,0.006024096385542169
30584,4.053055555555556,4.0,1221.0,0.003276003276003276
91165,4.053055555555556,3.0,5561.0,0.000539471318108254
51979,4.046666666666667,3.0,5701.0,0.0005262234695667427
45578,4.032777777777778,5.0,1824.0,0.0027412280701754384
84205,4.0313888888888885,1.0,984.0,0.0010162601626016261
69288,4.030555555555556,3.0,2800.0,0.0010714285714285715
20645,4.03,2.0,5026.0,0.0003979307600477517
100757,4.03,1.0,353.0,0.0028328611898017
96114,4.025555555555556,2.0,6240.0,0.0003205128205128205
68214,4.019166666666667,1.0,6996.0,0.0001429388221841052
136237,4.008055555555556,1.0,694.0,0.001440922190201729
16958,4.006666666666667,3.0,931.0,0.00322234156820623
232134,4.003888888888889,1.0,108.0,0.009259259259259259
115794,4.000555555555556,5.0,24294.0,0.00020581213468346093
108472,3.9963888888888888,3.0,13403.0,0.00022383048571215399
2021,3.993333333333333,2.0,475.0,0.004210526315789474
211676,3.9930555555555554,2.0,129.0,0.015503875968992248
29930,3.992777777777778,2.0,1950.0,0.0010256410256410256
194076,3.988888888888889,3.0,918.0,0.0032679738562091504
93342,3.986111111111111,1.0,122.0,0.00819672131147541
93389,3.980277777777778,1.0,359.0,0.002785515320334262
141780,3.9791666666666665,2.0,223.0,0.008968609865470852
83776,3.9780555555555557,2.0,7793.0,0.0002566405748748877
184172,3.9633333333333334,1.0,1073.0,0.0009319664492078285
19718,3.9619444444444443,1.0,3069.0,0.00032583903551645487
8456,3.9558333333333335,2.0,3657.0,0.0005468963631391851
230771,3.9516666666666667,2.0,62.0,0.03225806451612903
37121,3.948611111111111,2.0,2418.0,0.0008271298593879239
46003,3.939722222222222,1.0,816.0,0.0012254901960784314
180065,3.9225,1.0,1198.0,0.0008347245409015025
189335,3.9208333333333334,1.0,2423.0,0.0004127115146512588
81699,3.9205555555555556,3.0,559.0,0.005366726296958855
175722,3.9186111111111113,1.0,126.0,0.007936507936507936
96520,3.9161111111111113,1.0,190.0,0.005263157894736842
84786,3.9116666666666666,2.0,1865.0,0.0010723860589812334
224559,3.911111111111111,1.0,292.0,0.003424657534246575
215111,3.899722222222222,1.0,438.0,0.00228310502283105
84623,3.895277777777778,5.0,459.0,0.010893246187363835
34606,3.895277777777778,1.0,165.0,0.006060606060606061
15599,3.886388888888889,10.0,8361.0,0.001196029183112068
172632,3.881388888888889,1.0,1903.0,0.0005254860746190226
209907,3.8805555555555555,1.0,84.0,0.011904761904761904
241,3.8786111111111112,2.0,7365.0,0.00027155465037338765
130054,3.876388888888889,1.0,133.0,0.007518796992481203
51306,3.868333333333333,2.0,5057.0,0.00039549139806209217
11140,3.8655555555555554,4.0,1131.0,0.0035366931918656055
30519,3.8516666666666666,1.0,2889.0,0.00034614053305642093
89181,3.8516666666666666,3.0,167.0,0.017964071856287425
1327,3.845,4.0,2526.0,0.001583531274742676
30362,3.8433333333333333,2.0,20099.0,9.950743818100404e-05
159019,3.8380555555555556,2.0,555.0,0.0036036036036036037
229015,3.8380555555555556,1.0,8639.0,0.00011575413821044102
6694,3.8341666666666665,5.0,1534.0,0.003259452411994785
138477,3.8241666666666667,1.0,257.0,0.0038910505836575876
182933,3.8222222222222224,2.0,251.0,0.00796812749003984
158733,3.82,1.0,332.0,0.0030120481927710845
3129,3.8194444444444446,2.0,2608.0,0.0007668711656441718
80622,3.819166666666667,1.0,1166.0,0.0008576329331046312
115204,3.799166666666667,1.0,336.0,0.002976190476190476
73445,3.798888888888889,1.0,398.0,0.002512562814070352
203942,3.7983333333333333,1.0,343.0,0.0029154518950437317
139654,3.7977777777777777,1.0,99.0,0.010101010101010102
131596,3.796388888888889,2.0,192.0,0.010416666666666666
178731,3.7894444444444444,1.0,705.0,0.0014184397163120568
138765,3.7883333333333336,1.0,504.0,0.001984126984126984
181221,3.7875,1.0,544.0,0.001838235294117647
121273,3.785833333333333,2.0,744.0,0.002688172043010753
194287,3.7855555555555553,1.0,501.0,0.001996007984031936
106972,3.78,2.0,9434.0,0.00021199915200339198
12066,3.7797222222222224,6.0,75336.0,7.964319847085059e-05
169257,3.7777777777777777,1.0,272.0,0.003676470588235294
83568,3.7711111111111113,1.0,1537.0,0.0006506180871828237
72647,3.77,2.0,5458.0,0.00036643459142543056
1427,3.7655555555555558,4.0,1050.0,0.0038095238095238095
128884,3.763611111111111,1.0,641.0,0.0015600624024961
66361,3.7605555555555554,1.0,192.0,0.005208333333333333
3600,3.7575,4.0,901.0,0.004439511653718091
111370,3.7483333333333335,2.0,971.0,0.0020597322348094747
104508,3.7444444444444445,1.0,2112.0,0.0004734848484848485
216129,3.7430555555555554,1.0,104.0,0.009615384615384616
45919,3.7383333333333333,1.0,168.0,0.005952380952380952
6756,3.7327777777777778,3.0,4195.0,0.0007151370679380214
225881,3.7305555555555556,2.0,526.0,0.0038022813688212928
90809,3.7305555555555556,3.0,242.0,0.012396694214876033
9810,3.726111111111111,3.0,564.0,0.005319148936170213
148082,3.710277777777778,1.0,547.0,0.0018281535648994515
88583,3.707777777777778,1.0,65.0,0.015384615384615385
42476,3.706111111111111,1.0,14256.0,7.014590347923682e-05
160637,3.6997222222222224,1.0,1067.0,0.0009372071227741331
48262,3.691666666666667,3.0,1973.0,0.0015205271160669033
97878,3.6880555555555556,2.0,161.0,0.012422360248447204
45509,3.6822222222222223,2.0,35947.0,5.5637466269786076e-05
219619,3.675,1.0,201.0,0.004975124378109453
151524,3.6730555555555555,1.0,287.0,0.003484320557491289
160418,3.6663888888888887,1.0,606.0,0.0016501650165016502
188464,3.6638888888888888,1.0,2264.0,0.00044169611307420494
55076,3.658888888888889,5.0,56332.0,8.875949726620748e-05
82071,3.6558333333333333,1.0,337.0,0.002967359050445104
21225,3.648888888888889,2.0,1373.0,0.0014566642388929353
202756,3.6463888888888887,1.0,123.0,0.008130081300813009
8785,3.640833333333333,1.0,246.0,0.0040650406504065045
199793,3.6394444444444445,1.0,3033.0,0.0003297065611605671
66033,3.6372222222222224,1.0,874.0,0.0011441647597254005
177962,3.6327777777777777,2.0,2568.0,0.000778816199376947
8803,3.631111111111111,1.0,1482.0,0.0006747638326585695
72698,3.6302777777777777,2.0,84.0,0.023809523809523808
24482,3.628888888888889,3.0,3427.0,0.0008754012255617158
82264,3.6286111111111112,1.0,694.0,0.001440922190201729
143625,3.6277777777777778,1.0,5538.0,0.00018057060310581438
9011,3.6180555555555554,5.0,75831.0,6.593609473698091e-05
106727,3.6166666666666667,1.0,108.0,0.009259259259259259
148362,3.6158333333333332,1.0,74.0,0.013513513513513514
41502,3.6158333333333332,2.0,1668.0,0.001199040767386091
45410,3.6141666666666667,5.0,6595.0,0.000758150113722517
207090,3.611666666666667,1.0,381.0,0.0026246719160104987
14687,3.609166666666667,1.0,188.0,0.005319148936170213
178531,3.6016666666666666,1.0,171.0,0.005847953216374269
9781,3.5972222222222223,3.0,1320.0,0.0022727272727272726
93565,3.5927777777777776,1.0,1288.0,0.0007763975155279503
91692,3.5922222222222224,2.0,225.0,0.008888888888888889
10006,3.591666666666667,3.0,4909.0,0.0006111224281931147
80233,3.588611111111111,2.0,655.0,0.0030534351145038168
210243,3.5875,4.0,15085.0,0.0002651640702684786
200901,3.5766666666666667,1.0,462.0,0.0021645021645021645
25979,3.5658333333333334,1.0,219.0,0.0045662100456621
143168,3.558611111111111,2.0,229.0,0.008733624454148471
194559,3.5547222222222223,3.0,196.0,0.015306122448979591
128512,3.553888888888889,1.0,1212.0,0.0008250825082508251
47400,3.553888888888889,1.0,11261.0,8.880206020779682e-05
11768,3.553888888888889,4.0,3433.0,0.0011651616661811825
99701,3.5525,2.0,2082.0,0.0009606147934678194
72163,3.5516666666666667,2.0,669.0,0.0029895366218236174
129161,3.54,3.0,1497.0,0.002004008016032064
188707,3.539722222222222,3.0,1098.0,0.00273224043715847
160175,3.531111111111111,2.0,2518.0,0.0007942811755361397
233432,3.529166666666667,1.0,71.0,0.014084507042253521
47341,3.5283333333333333,2.0,8263.0,0.00024204284158296018
1812,3.5230555555555556,1.0,245.0,0.004081632653061225
13446,3.516388888888889,2.0,663.0,0.0030165912518853697
44210,3.5108333333333333,3.0,20154.0,0.00014885382554331647
7434,3.5105555555555554,2.0,1398.0,0.001430615164520744
121924,3.51,4.0,1009.0,0.003964321110009911
25900,3.5033333333333334,1.0,28252.0,3.539572419651706e-05
112406,3.495,1.0,1260.0,0.0007936507936507937
29226,3.4930555555555554,2.0,481.0,0.004158004158004158
159579,3.4858333333333333,2.0,434.0,0.004608294930875576
160434,3.473611111111111,2.0,2003.0,0.000998502246630055
9440,3.4722222222222223,2.0,2619.0,0.0007636502481863307
106708,3.4580555555555557,2.0,214.0,0.009345794392523364
222319,3.4525,1.0,249.0,0.004016064257028112
87340,3.451388888888889,3.0,655.0,0.004580152671755725
26739,3.4444444444444446,1.0,417.0,0.002398081534772182
16496,3.4425,2.0,845.0,0.002366863905325444
119309,3.4347222222222222,2.0,526.0,0.0038022813688212928
5502,3.4330555555555557,1.0,507.0,0.0019723865877712033
110954,3.4186111111111113,2.0,144.0,0.013888888888888888
21413,3.4155555555555557,3.0,122246.0,2.454068026765702e-05
160433,3.4155555555555557,1.0,163.0,0.006134969325153374
16023,3.4058333333333333,1.0,726.0,0.0013774104683195593
102182,3.4,1.0,212.0,0.0047169811320754715
199728,3.3980555555555556,1.0,56.0,0.017857142857142856
61286,3.3980555555555556,1.0,246.0,0.0040650406504065045
57950,3.391111111111111,5.0,14546.0,0.0003437371098583803
142593,3.3891666666666667,1.0,1146.0,0.0008726003490401396
125040,3.3880555555555554,1.0,309.0,0.003236245954692557
155061,3.386111111111111,3.0,813.0,0.0036900369003690036
108602,3.383611111111111,2.0,2322.0,0.0008613264427217916
230319,3.383611111111111,1.0,44.0,0.022727272727272728
15355,3.3833333333333333,2.0,272.0,0.007352941176470588
55075,3.3780555555555556,4.0,27889.0,0.0001434257234034924
223699,3.377222222222222,2.0,101.0,0.019801980198019802
219939,3.3766666666666665,1.0,57.0,0.017543859649122806
37832,3.373611111111111,1.0,4242.0,0.00023573785950023574
16903,3.372777777777778,1.0,1307.0,0.0007651109410864575
15116,3.3722222222222222,2.0,3029.0,0.0006602839220864972
33648,3.37,4.0,539.0,0.0074211502782931356
182770,3.3694444444444445,1.0,1820.0,0.0005494505494505495
148294,3.368333333333333,2.0,682.0,0.002932551319648094
83660,3.367777777777778,3.0,16092.0,0.00018642803877703205
29622,3.3675,3.0,2641.0,0.001135933358576297
186613,3.3652777777777776,4.0,541.0,0.0073937153419593345
198569,3.3619444444444446,1.0,83.0,0.012048192771084338
185581,3.3566666666666665,1.0,95.0,0.010526315789473684
39077,3.355,2.0,12404.0,0.00016123831022250886
85718,3.3519444444444444,2.0,183.0,0.01092896174863388
22671,3.3491666666666666,2.0,3736.0,0.0005353319057815846
199452,3.348333333333333,1.0,170.0,0.0058823529411764705
196943,3.345,1.0,58.0,0.017241379310344827
54426,3.3419444444444446,2.0,245.0,0.00816326530612245
62590,3.3383333333333334,2.0,4673.0,0.00042799058420714745
3034,3.3344444444444443,1.0,5838.0,0.00017129153819801302
65639,3.3275,2.0,1466.0,0.001364256480218281
103407,3.3266666666666667,3.0,678.0,0.004424778761061947
192905,3.3133333333333335,3.0,681.0,0.004405286343612335
13286,3.311111111111111,2.0,10121.0,0.00019760893192372295
209822,3.311111111111111,1.0,157.0,0.006369426751592357
46540,3.31,1.0,1718.0,0.0005820721769499418
12816,3.3055555555555554,2.0,275.0,0.007272727272727273
67834,3.3033333333333332,2.0,204.0,0.00980392156862745
183540,3.301388888888889,1.0,253.0,0.003952569169960474
108696,3.2975,2.0,240.0,0.008333333333333333
84737,3.295,1.0,5738.0,0.0001742767514813524
19910,3.288611111111111,1.0,1455.0,0.0006872852233676976
180420,3.283611111111111,3.0,2107.0,0.0014238253440911248
66019,3.281111111111111,1.0,458.0,0.002183406113537118
36143,3.2808333333333333,2.0,257.0,0.007782101167315175
171354,3.2808333333333333,2.0,2810.0,0.0007117437722419929
42014,3.278888888888889,1.0,356.0,0.0028089887640449437
33161,3.2780555555555555,1.0,2493.0,0.00040112314480545525
4859,3.2755555555555556,2.0,1725.0,0.0011594202898550724
218625,3.2625,1.0,128.0,0.0078125
