tag,UpVotes,user_id,rownum
"python","37","1006936","2"
"queue","31","1006936","3"
"depth-first-search","31","1006936","4"
"stack","31","1006936","5"
"c","357","1006955","1"
"pointers","69","1006955","2"
"validation","741","953482","5"
"python","3961","977038","1"
"dictionary","566","977038","2"
"list","508","977038","3"
"python-3.x","362","977038","4"
"c++","356","977038","5"
"docker","256","977083","1"
"javascript","108","977083","2"
"psql","47","977083","3"
"jquery","45","977083","4"
"mongodb","23","977083","5"
"oracle","3","977236","1"
"lucene","3","977236","2"
"katta","3","977236","3"
"scalable","3","977236","4"
"odbc","3","977236","5"
"android","15","977498","1"
"performance","5","977498","2"
"emulation","5","977498","3"
"android-edittext","5","977498","4"
"translate","1","977498","5"
"afnetworking-2","1","977744","1"
"objective-c","1","977744","2"
"winforms","1","977744","3"
"ios","1","977744","4"
"automatic-ref-counting","1","977744","5"
"c++","100","977749","1"
"linux","72","977749","2"
"profiling","72","977749","3"
"c","54","977749","4"
"performance","40","977749","5"
"yii","156","978189","1"
"php","122","978189","2"
"yii1.x","48","978189","3"
"migration","48","978189","4"
"yii-extensions","27","978189","5"
"http","28","978215","1"
"tcp","28","978215","2"
"cabal","26","978215","3"
"haskell","26","978215","4"
"icu","26","978215","5"
"java","58","978525","1"
"c","42","978525","2"
"offset","35","978525","3"
"macros","35","978525","4"
"javascript","34","978525","5"
"javascript","12193","989121","1"
"arrays","5799","989121","2"
"python","4589","989121","3"
"duplicates","4291","989121","4"
"unique","3668","989121","5"
"c++","317","989510","1"
"gcc","147","989510","2"
"compiler-options","147","989510","3"
"ios","100","989510","4"
"objective-c","71","989510","5"
"java","108","990750","1"
"c#","95","990750","2"
"python","68","990750","3"
"c","67","990750","4"
"excel","44","990750","5"
"python","73","990825","1"
"arguments","44","990825","2"
"shebang","44","990825","3"
"c++","18","990825","4"
"perl","14","990825","5"
"qt","2072","991484","1"
"c++","1397","991484","2"
"qml","905","991484","3"
"qtquick2","294","991484","4"
"qt5","193","991484","5"
"macos","135","992845","1"
"c++","42","992845","2"
"qt","36","992845","3"
"c","30","992845","4"
"xcode","26","992845","5"
"python","197","992887","1"
"compiled","173","992887","2"
"pyc","173","992887","3"
"decompiling","173","992887","4"
"php","147","992887","5"
"svn","14","993100","1"
"svnkit","10","993100","2"
"javascript","6","993100","3"
"jquery","6","993100","4"
"jquery-ui","4","993100","5"
"ruby-on-rails","87","996000","1"
"ruby-on-rails-5","63","996000","2"
"listen","53","996000","3"
"ruby-on-rails-4","14","996000","4"
"drupal-7","9","996000","5"
"c#","140","996081","1"
"javascript","98","996081","2"
"reactjs","62","996081","3"
"visual-studio-code","54","996081","4"
"java","49","996081","5"
"gtk","11","996296","1"
"c","8","996296","2"
"mouse-cursor","5","996296","3"
"gtktreeview","3","996296","4"
"x11","1","996296","5"
"java","40","996695","1"
"deprecated","31","996695","2"
"url","31","996695","3"
"network-programming","31","996695","4"
"android","7","996695","5"
"amazon-web-services","169","996926","1"
"count","157","996926","2"
"amazon-s3","157","996926","3"
"file","157","996926","4"
"javascript","82","996926","5"
"php","69","997208","1"
"ruby-on-rails","53","997208","2"
"curl","24","997208","3"
"css","23","997208","4"
"ruby-on-rails-3","22","997208","5"
"dart","468","997251","1"
"javascript","35","997251","2"
"dart-isolates","25","997251","3"
"dart-async","21","997251","4"
"list","15","997251","5"
"oracle","1847","997660","1"
"sql","971","997660","2"
"plsql","689","997660","3"
"oracle11g","448","997660","4"
"database","161","997660","5"
"algorithm","1021","1009831","1"
"c++","327","1009831","2"
"c","204","1009831","3"
"performance","200","1009831","4"
"optimization","182","1009831","5"
"javascript","6","1009910","1"
"java","6","1009910","2"
"file-upload","5","1009910","3"
"flash","5","1009910","4"
"jquery","5","1009910","5"
"html","10","1010034","1"
"javascript","10","1010034","2"
"jquery","9","1010034","3"
"css","4","1010034","4"
"regex","2","1010034","5"
"html","26","1010492","1"
"android","22","1010492","2"
"android-emulator","22","1010492","3"
"visual-studio-2015","22","1010492","4"
"checkbox","20","1010492","5"
"reactjs","17","1010943","1"
"hook","2","921319","3"
"macos","2","921319","4"
"githooks","2","921319","5"
"c++","15","921486","1"
"opencv","14","921486","2"
"git","12","921486","3"
"linux","12","921486","4"
"terminal","12","921486","5"
"angularjs","55","921725","1"
"validation","50","921725","2"
"focus","50","921725","3"
"onchange","50","921725","4"
"maps","1","921725","5"
"sql","16","922653","1"
"java","13","922653","2"
"sql-server","12","922653","3"
"join","10","922653","4"
"end-user","6","922653","5"
"intellij-idea","125","923041","1"
"angularjs","109","923041","2"
"javascript","101","923041","3"
"commit","61","923041","4"
"svn","61","923041","5"
"android","300","924149","1"
"listview","124","924149","2"
"element","113","924149","3"
"java","40","924149","4"
"textview","37","924149","5"
"android","68","924177","1"
"android-ndk","51","924177","2"
"segmentation-fault","51","924177","3"
"android-service","51","924177","4"
"ruby-on-rails-3","29","924177","5"
"cufon","1","925594","1"
"media-queries","1","925594","2"
"jquery","1","925594","3"
"css","1","925594","4"
"uistoryboard","1","925698","1"
"xcode4.5","1","925698","2"
"iphone","1","925698","3"
"abaddressbook","1","925698","4"
"memory-leaks","1","925698","5"
"github-for-windows","187","925897","1"
"github","187","925897","2"
"git","187","925897","3"
"javascript","78","925897","4"
"css","62","925897","5"
"ruby","929","926143","1"
"python","728","926143","2"
"erlang","357","926143","3"
"ruby-on-rails","276","926143","4"
"elixir","196","926143","5"
".htaccess","235","958584","1"
"apache","215","958584","2"
"jquery","183","958584","3"
"javascript","164","958584","4"
"git","117","958584","5"
"java","10","958602","1"
"mysql","9","958602","2"
"database","6","958602","3"
"database-design","6","958602","4"
"xampp","4","958602","5"
"angular","27","959329","1"
"c#","26","959329","2"
"json","18","959329","3"
"angular7","18","959329","4"
"windows-store-apps","16","959329","5"
"autoit","85","959484","1"
"automation","17","959484","2"
"windows","14","959484","3"
"user-interface","10","959484","4"
"itext","9","959484","5"
"objective-c","122","960432","1"
"ios","107","960432","2"
"iphone","53","960432","3"
"uitableview","26","960432","4"
"nsmutablearray","26","960432","5"
"libgdx","1099","960524","1"
"android","726","960524","2"
"java","583","960524","3"
"linux","232","960524","4"
"bash","228","960524","5"
"ios","19","961895","1"
"iphone","17","961895","2"
"memory-leaks","13","961895","3"
"memory-management","13","961895","4"
"video-streaming","2","961895","5"
"c#","37","962155","1"
"tcplistener","15","962155","2"
"c#-4.0","15","962155","3"
"sockets","15","962155","4"
"task-parallel-library","15","962155","5"
"angularjs","213","963700","1"
"datetime","212","963700","2"
"date","212","963700","3"
"ng-controller","212","963700","4"
"datetime-format","212","963700","5"
"php","337","978690","1"
"laravel","284","978690","2"
"laravel-5","189","978690","3"
"jquery","88","978690","4"
"javascript","87","978690","5"
"javascript","59","979052","1"
"node.js","37","979052","2"
"html","18","979052","3"
"express","17","979052","4"
"jquery","17","979052","5"
"ios","642","980344","1"
"swift","496","980344","2"
"uiimage","205","980344","3"
"objective-c","201","980344","4"
"c++","163","980344","5"
"playframework-2.1","19","980449","1"
"sbt","11","980449","2"
"playframework","11","980449","3"
"playframework-2.0","11","980449","4"
"jboss","2","980449","5"
"java","159","981588","1"
"json","76","981588","2"
"gwt","72","981588","3"
"servlets","72","981588","4"
"unit-testing","41","981588","5"
"java","2219","981744","1"
"multithreading","153","981744","2"
"string","113","981744","3"
"class","97","981744","4"
"if-statement","77","981744","5"
"grand-central-dispatch","243","1022568","1"
"ios","170","1022568","2"
"objective-c","102","1022568","3"
"multithreading","74","1022568","4"
"iphone","61","1022568","5"
"amazon-dynamodb","277","1022807","1"
"amazon-web-services","83","1022807","2"
"java","71","1022807","3"
"titan","20","1022807","4"
"dynamo-local","20","1022807","5"
"c++","2007","1023390","1"
"c++11","432","1023390","2"
"random","314","1023390","3"
"templates","166","1023390","4"
"c","128","1023390","5"
"php","19","880984","5"
"c#","4809","880990","1"
".net","877","880990","2"
"winforms","628","880990","3"
"sql","619","880990","4"
"vb.net","562","880990","5"
"f#","441","901059","1"
"windows-8","368","901059","2"
"c#","294","901059","3"
"wpf","270","901059","4"
"performance","150","901059","5"
"drupal","2","901453","1"
"memcached","2","901453","2"
"php","2","901453","3"
"ecto","2","901631","1"
"phoenix-framework","2","901631","2"
"elixir","2","901631","3"
"meteor","1","901631","4"
"csrf","1","901631","5"
"python","9964","901925","1"
"numpy","8261","901925","2"
"arrays","2525","901925","3"
"argparse","1990","901925","4"
"scipy","1185","901925","5"
"ios","112","926884","1"
"objective-c","83","926884","2"
"addsubview","28","926884","3"
"uiimageview","28","926884","4"
"ipad","25","926884","5"
"php","490","926988","1"
"closures","482","926988","2"
"javascript","389","926988","3"
"javascript-objects","124","926988","4"
"types","124","926988","5"
"xcode4.2","13","927290","1"
"xcode","13","927290","2"
"version-control","13","927290","3"
"objective-c","5","927290","4"
"cocos2d-iphone","4","927290","5"
"java","71","927477","1"
"maven","33","927477","2"
"aspectj","31","927477","3"
"spring","17","927477","4"
"inversion-of-control","17","927477","5"
"javascript","140","928138","1"
"reactjs","133","928138","2"
"npm","129","928138","3"
"react-redux","128","928138","4"
"redux","128","928138","5"
"ios","182","928224","1"
"iphone","96","928224","2"
"uiwebview","74","928224","3"
"uiprogressview","74","928224","4"
"objective-c","56","928224","5"
"cuda","154","929437","1"
"gpgpu","82","929437","2"
"gpu","78","929437","3"
"opencl","49","929437","4"
"numerical","39","929437","5"
"ios","18","929526","1"
"swift","5","929526","2"
"3g","4","929526","3"
"cfnetworking","4","929526","4"
"avkit","4","929526","5"
"c#","1508","930847","1"
"javascript","725","930847","2"
"jquery","658","930847","3"
".net","320","930847","4"
"java","302","930847","5"
"python","440","997813","1"
"class","438","997813","2"
"oop","438","997813","3"
"self","438","997813","4"
"c","344","997813","5"
"c","746","998299","1"
"java","454","998299","2"
"c++","310","998299","3"
"math","165","998299","4"
"windows","150","998299","5"
"android","35","998395","1"
"ios","28","998395","2"
"java","22","998395","3"
"android-studio","22","998395","4"
"gradle","22","998395","5"
"ruby-on-rails","91","999047","1"
"ruby-on-rails-3","63","999047","2"
"ruby","60","999047","3"
"ruby-on-rails-3.2","52","999047","4"
"link-to","51","999047","5"
"php","253","999617","1"
"laravel","87","999617","2"
"jquery","63","999617","3"
"html","55","999617","4"
"javascript","50","999617","5"
"scala","131","999865","1"
"collections","38","999865","2"
"java","31","999865","3"
"intellij-idea","15","999865","4"
"javascript","10","999865","5"
"c#","464","1002729","1"
"variables","119","1002729","2"
"scope","119","1002729","3"
".net","107","1002729","4"
"language-lawyer","57","1002729","5"
"python","821","1003123","1"
"java","179","1003123","2"
"python-3.x","158","1003123","3"
"python-2.7","124","1003123","4"
"regex","112","1003123","5"
"select","14","1024523","1"
"sockets","14","1024523","2"
"recv","14","1024523","3"
"c","14","1024523","4"
"interpreted-language","4","1024523","5"
"linux","4","1024645","1"
"c","4","1024645","2"
"segmentation-fault","4","1024645","3"
"c++","4","1024645","4"
"react-router","6","1025421","1"
"reactjs","6","1025421","2"
"javascript","3","1025421","3"
"html","2","1025421","4"
"asp.net","2","1025421","5"
"jquery","125","1025459","1"
"javascript","121","1025459","2"
"php","110","1025459","3"
"html","73","1025459","4"
"pycharm","53","1025459","5"
"ios","269","1025520","1"
"objective-c","78","1025520","2"
"slim-lang","72","1025520","3"
"vue.js","72","1025520","4"
"iphone","70","1025520","5"
"java","88","1025525","1"
"reference","76","1025525","2"
"soft-references","76","1025525","3"
"phantom-reference","76","1025525","4"
"weak-references","76","1025525","5"
"c#","283","1025555","1"
"cmake","121","1025555","2"
"c++","108","1025555","3"
".net","65","1025555","4"
"regex","51","1025555","5"
"javascript","448","1026023","1"
"uuid","438","1026023","2"
"guid","438","1026023","3"
"visual-studio-code","381","1026023","4"
"java","85","945214","1"
"spring","25","945214","2"
"spring-boot","20","945214","3"
"spring-data-jpa","14","945214","4"
"spring-transactions","12","945214","5"
"ios","25","945229","1"
"dockerfile","22","945229","2"
"linux","22","945229","3"
"docker","22","945229","4"
"android","20","945229","5"
"java","117","945742","1"
"spring","67","945742","2"
"json","58","945742","3"
"serialization","58","945742","4"
"jackson","58","945742","5"
"android","14","945764","1"
"java","9","945764","2"
"intellij-idea","6","945764","3"
"android-xml","6","945764","4"
"javascript","4","945764","5"
"haskell","1547","946226","1"
"ghc","298","946226","2"
"lazy-evaluation","137","946226","3"
"cabal","103","946226","4"
"optimization","98","946226","5"
"c#","16","946979","1"
"bash","12","946979","2"
"asp.net-core-mvc","11","946979","3"
"asp.net-core","10","946979","4"
"redirect","9","946979","5"
"c++","56","946998","1"
"vector","16","946998","2"
"memory","10","946998","3"
"delete-operator","6","946998","4"
"list","4","946998","5"
"assembly","78","948909","1"
"x86","65","948909","2"
"c","44","948909","3"
"c++","41","948909","4"
"c#","27","948909","5"
"image","13","949382","1"
"android","13","949382","2"
"webview","13","949382","3"
"database","1","949382","4"
"wordpress","1","949382","5"
"python","20","950099","1"
"aws-lambda","19","950099","2"
"python-2.7","17","950099","3"
"php","14","950099","4"
"flask","3","950099","5"
"iphone","28","950214","1"
"nsstring","25","950214","2"
"ios4","5","950214","3"
"objective-c","4","950214","4"
"memory-leaks","4","950214","5"
"php","118","950669","1"
"jquery","73","950669","2"
"javascript","61","950669","3"
"css","36","950669","4"
"html","31","950669","5"
"java","461","951609","1"
"spring","231","951609","2"
"neo4j","197","951609","3"
"intellij-idea","135","951609","4"
"spring-mvc","102","951609","5"
"ballerina","95","966623","1"
"wso2","43","966623","2"
"microservices","25","966623","3"
