tag,UpVotes,user_id,rownum
"tostring","290","131889","3"
"swing","189","131889","4"
"jpanel","127","131889","5"
"powershell","70","131903","1"
"c#","68","131903","2"
"oauth-2.0","47","131903","3"
"jwt","47","131903","4"
"oauth","47","131903","5"
"c#","781","131926","1"
".net","388","131926","2"
"c++","173","131926","3"
"encoding","110","131926","4"
"mime","103","131926","5"
"c++","2252","131930","1"
"sockets","852","131930","2"
"c","670","131930","3"
"multithreading","549","131930","4"
"qt","532","131930","5"
"c++","1045","135178","1"
"c","628","135178","2"
"c-preprocessor","426","135178","3"
"pragma-pack","426","135178","4"
"windows","309","135178","5"
"ruby","799","135346","1"
"ruby-on-rails","575","135346","2"
"file-io","330","135346","3"
"datetime","232","135346","4"
"runtime","207","135346","5"
"javascript","7784","139010","1"
"java","6162","139010","2"
"jquery","5628","139010","3"
"android","2096","139010","4"
"html","2051","139010","5"
"c#","673","140392","1"
"asp.net","602","140392","2"
".net","339","140392","3"
"asp.net-mvc","223","140392","4"
"sql-server","199","140392","5"
"ruby","4271","140740","1"
"c","2716","140740","2"
"linux","1358","140740","3"
"bash","1151","140740","4"
"c++","990","140740","5"
"c#","4632","144424","1"
"sql","3896","144424","2"
"sql-server","3230","144424","3"
".net","1378","144424","4"
"tsql","1149","144424","5"
"javascript","184","148059","1"
"java","178","148059","2"
"intersection","170","148059","3"
"data-structures","170","148059","4"
"c","80","148059","5"
"delphi","141","148690","1"
"cruisecontrol.net","97","148690","2"
"bazaar","55","148690","3"
"unit-testing","52","148690","4"
"exception","44","148690","5"
"javascript","92","148736","1"
"breakpoints","91","148736","2"
"google-chrome-devtools","91","148736","3"
"jquery","91","148736","4"
"google-chrome","91","148736","5"
"angularjs","305","148869","1"
"javascript","81","148869","2"
"linux","30","148869","3"
"recursion","25","148869","4"
"linker","23","148869","5"
"git","18391","148870","1"
"python","10531","148870","2"
"git-commit","3679","148870","3"
"php","3486","148870","4"
"regex","2106","148870","5"
"java","944","150771","1"
"android","825","150771","2"
"mysql","507","150771","3"
"performance","480","150771","4"
"sql","477","150771","5"
"java","1162","150978","1"
"android","765","150978","2"
"tcp","234","150978","3"
"httpconnection","230","150978","4"
"encryption","164","150978","5"
"xml","1158","154152","1"
"comments","1149","154152","2"
"c#","1026","154152","3"
"javascript","981","154152","4"
"nested-loops","580","154152","5"
"javascript","76388","157247","1"
"jquery","20208","157247","2"
"java","17365","157247","3"
"loops","12266","157247","4"
"arrays","11630","157247","5"
"c#","295","158074","1"
".net","108","158074","2"
"google-api-client","42","156767","5"
"python","536","156811","1"
"php","511","156811","2"
"memory-management","494","156811","3"
"memory","492","156811","4"
"c","248","156811","5"
"neo4j","2390","158701","1"
"cypher","981","158701","2"
"grails","411","158701","3"
"java","210","158701","4"
"database","192","158701","5"
"c++","10","159094","1"
"c","8","159094","2"
"linux","7","159094","3"
"fork","6","159094","4"
"multithreading","4","159094","5"
"c#","2614","159145","1"
"asp.net","798","159145","2"
"javascript","729","159145","3"
"html","693","159145","4"
".net","683","159145","5"
"mysql","64","164377","1"
"sql","62","164377","2"
"where-clause","62","164377","3"
"having-clause","62","164377","4"
"wpf","41","164377","5"
"coldfusion","168","164743","1"
"coldfusion-9","36","164743","2"
"cfc","25","164743","3"
"loops","14","164743","4"
"database","14","164743","5"
"c#","456","164901","1"
".net","154","164901","2"
"winforms","111","164901","3"
"visual-studio","63","164901","4"
"sql-server","62","164901","5"
"mysql","71","165002","1"
"php","71","165002","2"
"utf-8","64","165002","3"
"unicode","64","165002","4"
"search","1","165002","5"
"scala","4266","165009","1"
"java","343","165009","2"
"language-comparisons","285","165009","3"
"functional-programming","284","165009","4"
"groovy","243","165009","5"
"c++","11646","168288","1"
"c","9659","168288","2"
"operators","8743","168288","3"
"code-formatting","8727","168288","4"
"standards-compliance","8727","168288","5"
"dynamics-nav","41","168457","1"
"navision","16","168457","2"
"windows-7","7","168457","3"
"microsoft-dynamics","6","168457","4"
"c#","5","168457","5"
"mysql","1896","168493","1"
"ios","623","168493","2"
"sql","530","168493","3"
"delphi","497","168493","4"
"java","411","168493","5"
"objective-c","796","171933","1"
"ios","774","171933","2"
"sql-injection","481","171933","3"
"security","481","171933","4"
"javascript","393","171933","5"
"iphone","342","172131","1"
"ios","223","172131","2"
"objective-c","155","172131","3"
"uisearchbar","132","172131","4"
"cocoa-touch","107","172131","5"
"java","27","172157","1"
"stream","19","172157","2"
"memory-leaks","7","172157","3"
"finalizer","7","172157","4"
"protected","1","172157","5"
"javascript","301","172159","1"
"ruby-on-rails","248","172159","2"
"types","223","172159","3"
"ruby","139","172159","4"
"jquery","87","172159","5"
"python","1984","172176","1"
"python-3.x","633","172176","2"
"python-import","576","172176","3"
"django","369","172176","4"
"ssl-certificate","362","172176","5"
"tsql","47","172359","1"
"sql-server","46","172359","2"
"table-variable","45","172359","3"
"schema","45","172359","4"
"temp-tables","45","172359","5"
"java","184","172467","1"
"security","124","172467","2"
"ftp","119","172467","3"
"sftp","110","172467","4"
"ide","63","172467","5"
"drupal","39","176649","1"
"php","10","176649","2"
"encryption","7","176649","3"
"mcrypt","7","176649","4"
"iframe","6","176649","5"
"yaml","2052","176741","1"
"comments","2052","176741","2"
"html","299","176741","3"
"php","220","176741","4"
"c++","210","176741","5"
"jquery","188","176818","1"
"javascript","104","176818","2"
"html-table","36","176818","3"
"jquery-ui","36","176818","4"
"jquery-selectors","34","176818","5"
"php","17","176898","1"
"sql-injection","11","176898","2"
"rvm","11","176898","3"
"homebrew","11","176898","4"
"security","11","176898","5"
"ruby-on-rails","1656","177420","1"
"ruby","1602","177420","2"
"authenticity-token","1471","177420","3"
"model","109","177420","4"
"filesystems","14","177420","5"
"asp.net-core","448","177516","1"
"c#","416","177516","2"
"rest","247","177516","3"
"cross-domain","246","177516","4"
"cors","246","177516","5"
"coldfusion","408","177534","1"
"jquery","249","177534","2"
"margin","194","177534","3"
"padding","194","177534","4"
"coldfusion-9","86","177534","5"
"postgresql","710","177663","1"
"python","433","177663","2"
"sql","331","177663","3"
"hash-collision","166","177663","4"
"cryptography","166","177663","5"
"c#","1201","180043","1"
"visual-studio-2010","320","180043","2"
"c++","278","180043","3"
".net","164","180043","4"
"visual-studio","151","180043","5"
"php","2974","180136","1"
"html","792","180136","2"
"javascript","704","180136","3"
"ruby","643","155328","2"
"ruby-on-rails-3","560","155328","3"
"rspec","281","155328","4"
"io","200","155328","5"
"rust","19600","155423","1"
"lifetime","1313","155423","2"
"rust-cargo","1281","155423","3"
"reference","904","155423","4"
"string","900","155423","5"
"postgresql","2132","157957","1"
"php","1890","157957","2"
"sql-server","43","161040","1"
"sql","31","161040","2"
"svn","23","161040","3"
"excel","23","161040","4"
"node.js","22","161040","5"
"c#","1099","161455","1"
"c++","454","161455","2"
".net","296","161455","3"
"c","245","161455","4"
"winapi","156","161455","5"
"visual-studio-addins","5","161505","1"
"visual-studio","5","161505","2"
"exception","4","161505","3"
"bitmap","4","161505","4"
"c#","4","161505","5"
".net","114","161735","1"
"automapper","73","161735","2"
"asp.net-mvc","60","161735","3"
"asp.net","54","161735","4"
"javascript","48","161735","5"
"r","345","161921","1"
"eval","59","161921","2"
"r-faq","59","161921","3"
"matrix","45","161921","4"
"julia","42","161921","5"
"php","154","162087","1"
"unit-testing","37","162087","2"
"phpunit","37","162087","3"
"design-patterns","35","162087","4"
"social-networking","34","162087","5"
"visual-studio-debugging","372","162273","1"
"visual-studio-2013","366","162273","2"
"ssl","366","162273","3"
"javascript","201","162273","4"
"html","174","162273","5"
"java","539","166611","1"
"date","74","166611","2"
"jar","71","166611","3"
"eclipse","70","166611","4"
"hashcode","52","166611","5"
"android","486","166661","1"
"multithreading","268","166661","2"
"progressdialog","265","166661","3"
"bash","85","166661","4"
"android-theme","74","166661","5"
"python","12467","166749","1"
"c++","4358","166749","2"
"c","3937","166749","3"
"git","3294","166749","4"
"numpy","2386","166749","5"
"iphone","26","168859","1"
"objective-c","21","168859","2"
"navigation-style","11","168859","3"
"uinavigationbar","11","168859","4"
"c#","8","168859","5"
"php","3680","168868","1"
"mysql","503","168868","2"
"sanitization","446","168868","3"
"pdo","441","168868","4"
"filter","440","168868","5"
"javascript","371","168960","1"
"json","254","168960","2"
"php","169","168960","3"
"domdocument","79","168960","4"
"serialization","79","168960","5"
"assembly","36","169292","1"
"x86","36","169292","2"
".net","6","169292","3"
"c++","6","169292","4"
"c#","4","169292","5"
"objective-c","4289","169346","1"
"ios","1264","169346","2"
"swift","1194","169346","3"
"iphone","1186","169346","4"
"c","1076","169346","5"
"expressionengine","257","174299","1"
"php","44","174299","2"
"safecracker","15","174299","3"
"codeigniter","15","174299","4"
"css","15","174299","5"
"c++","1307","174614","1"
"c","569","174614","2"
"c#","491","174614","3"
"mongodb","301","174614","4"
"mongoose","301","174614","5"
"python","22444","174728","1"
"string","3308","174728","2"
"list","2678","174728","3"
"dictionary","1781","174728","4"
"file-io","1385","174728","5"
"asp.net-mvc","1612","179482","1"
"c#","484","179482","2"
"entity-framework","404","179482","3"
"repository-pattern","345","179482","4"
"service-layer","338","179482","5"
"angular","96","179499","1"
"jquery","5","179499","2"
"scrollbar","3","179499","3"
"tinyscrollbar","3","179499","4"
"jquery-plugins","3","179499","5"
"c#","19","179566","1"
"setup-project","7","179566","2"
"visual-studio-2010","7","179566","3"
"internet-explorer","5","179566","4"
"bho","5","179566","5"
"java","6236","179850","1"
"multithreading","3879","179850","2"
"android","2170","179850","3"
"ormlite","2068","179850","4"
"concurrency","975","179850","5"
"javascript","2731","182705","1"
"function","2159","182705","2"
"html","685","182705","3"
"css","416","182705","4"
"dom","258","182705","5"
"timeout","1483","182748","1"
"batch-file","1483","182748","2"
"c","594","182748","3"
"c++","580","182748","4"
"linux","424","182748","5"
"javascript","1652","185882","1"
"queue","1390","185882","2"
"stack","1390","185882","3"
"data-structures","1390","185882","4"
"php","700","185882","5"
"c++","1327","185915","1"
"vector","182","185915","2"
"pointers","130","185915","3"
"boost","86","185915","4"
"file","76","185915","5"
"c++","1305","186193","1"
"trigonometry","549","186193","2"
"class","236","186193","3"
"oop","234","186193","4"
"asp.net-mvc","83","158074","3"
"python","73","158074","4"
"function","69","158074","5"
"magento","340","158325","1"
"php","113","158325","2"
"module","25","158325","3"
"debugging","24","158325","4"
"magento-1.6","13","158325","5"
"php","380","158557","1"
"laravel","151","158557","2"
"laravel-4","119","158557","3"
"codeigniter","66","158557","4"
"stripe-payments","38","158557","5"
"php","394","158683","1"
"mysql","317","158683","2"
"mysql-management","222","158683","3"
"javascript","106","158683","4"
"jquery","96","158683","5"
"ruby","972","158689","1"
"rspec","102","158689","2"
"multithreading","92","158689","3"
"testing","91","158689","4"
"arrays","87","158689","5"
"swift","293","165248","1"
"modulo","152","165248","2"
"erlang","59","165248","3"
"multicore","59","165248","4"
"concurrency","59","165248","5"
"c++","6885","165520","1"
"c","3350","165520","2"
"arrays","1342","165520","3"
"undefined-behavior","1049","165520","4"
"c++-faq","994","165520","5"
"django","1594","165603","1"
"python","778","165603","2"
"django-models","248","165603","3"
"timezone","244","165603","4"
"django-admin","243","165603","5"
"security","7","165986","1"
"asp.net","7","165986","2"
"sql-server","5","165986","3"
".net","4","165986","4"
"asp.net-mvc-3","4","165986","5"
"javascript","696","165988","1"
"highcharts","263","165988","2"
"json","237","165988","3"
"substring","189","165988","4"
"string","187","165988","5"
"java","89","168562","1"
"php","83","168562","2"
"pmd","74","168562","3"
"oop","26","168562","4"
"javamail","26","168562","5"
"asp.net","18","168595","1"
"asp.net-mvc","8","168595","2"
"repeater","7","168595","3"
"data-binding","7","168595","4"
"asp.net-mvc-2","5","168595","5"
"javascript","317","168738","1"
"reactjs","149","168738","2"
"jestjs","109","168738","3"
"testing","89","168738","4"
"angularjs","57","168738","5"
"arrays","1593","172594","1"
"bash","1593","172594","2"
"mysql","113","172594","3"
"windows","78","172594","4"
"dll","78","172594","5"
"jenkins","617","172599","1"
"hudson","183","172599","2"
"scons","126","172599","3"
"emacs","125","172599","4"
"svn","82","172599","5"
"c++","310","172642","1"
"objective-c","300","172642","2"
"c","261","172642","3"
"iphone","229","172642","4"
"cocoa","158","172642","5"
"iphone","706","172881","1"
"objective-c","418","172881","2"
"ios","247","172881","3"
"python","214","172881","4"
"floating-point","211","172881","5"
"java","388","177701","1"
"angular","66","177701","2"
"javascript","62","177701","3"
"reflection","51","177701","4"
"arrays","50","177701","5"
"python","109","178033","1"
"dictionary","32","178033","2"
"max","30","178033","3"
"mips","15","178033","4"
"performance","14","178033","5"
"java","182","178382","1"
"c","158","178382","2"
"multithreading","105","178382","3"
"regex","80","178382","4"
"c++","75","178382","5"
"c++","1479","178761","1"
"python","1431","178761","2"
"bash","642","178761","3"
"unicode","442","178761","4"
"c++11","416","178761","5"
"mysql","311","180243","1"
"php","176","180243","2"
"innodb","91","180243","3"
"c#","88","180243","4"
"sql","74","180243","5"
